// Description of how to configure properties.
//  EwsEditor will read in a csv file such as this in order to import extended properties.  The form for this CSV is not conventional as
//  it allows blank lines and comments (lines starting with "//".
//  Lines starting with a two forward slashes (//) or are blank are ignored 
// The first non-ignored line needs to be the header
 
// Columns:
//		DescPropertyName:
//			This will be used as the description of the data.  This is the user readable value.
//		ProbablePropertyName:
//				This is the name of the property or what you think it is.  This is informational only.
//		PropertySetId:
//			This is the property set guid. You can use Property set names such as PSETID_Meeting - EWS will swap it for 
//			the GUID at run time. If you don't need the GUID for the property then just enter "" for the value.
//
//				Area Name			Property Set Name			GUID
//				Common				PS_PUBLIC_STRINGS	 		00020329-0000-0000-C000-000000000046 
//				Common				PSETID_Common				00062008-0000-0000-C000-000000000046
//				Contact				PSETID_Address				00062004-0000-0000-C000-000000000046
//				Email				PS_INTERNET_HEADERS			00020386-0000-0000-C000-000000000046
//
//				Calendar			PSETID_Appointment			00062002-0000-0000-C000-000000000046
//				Calendar			PSETID_Meeting				6ED8DA90-450B-101B-98DA-00AA003F1305
//				Journal				PSETID_Log					0006200A-0000-0000-C000-000000000046
//				Messaging			PSETID_Messaging			41F28F13-83F4-4114-A584-EEDB5A6B0BFF
//
//				Sticky note			PSETID_Note					0006200E-0000-0000-C000-000000000046
//				RSS feed			PSETID_PostRss				00062041-0000-0000-C000-000000000046
//				Task				PSETID_Task					00062003-0000-0000-C000-000000000046
//				Unified messaging	PSETID_UnifiedMessaging		4442858E-A9E3-4E80-B900-317A210CC15B 
//
//				Common				PS_MAPI						00020328-0000-0000-C000-000000000046
//				Sync				PSETID_AirSync				71035549-0739-4DCB-9163-00F0580DBBDF
//				Sharing				PSETID_Sharing				00062040-0000-0000-C000-000000000046
//				Extracted entities	PSETID_XmlExtractedEntities	23239608-685D-4732-9C55-4C95CB4E8E33 
//
//				Calendar Assistant?	PSETID_CalendarAssistant	11000E07-B51B-40D6-AF21-CAA85EDAB1D0
//
//		PropertyDefinitionType
//		
//		PropertyType:
//		 	 	
//				SystemTime	 	
//				String		 	
//				Integer
//				Long
//				Boolean		 		
//				Binary,
//				Short			
//
//		PropertyId:
//			If you prefix a property id with "0x" (upper or lower case) then the value is handled as a hex value.  Without this prefix the 
//			value is treated as a decimal value.  A tag with the type included is not supported in EWS Editor yet - types and Id values need to be 
//          sepertate values.
//
//
 	
 
"DescPropertyName",							"ProbablePropertyName",					"PropertySetId",			"PropertyId",		"PropertyType" 
PidTagOfflineAddressBookShaHash,    PidTagOfflineAddressBookShaHash,    ,    0x6648,    Integer
PidTagOfflineAddressBookTruncatedProperties,    PidTagOfflineAddressBookTruncatedProperties,    ,    0x6674,    Integer
PidTagOrdinalMost,    							PidTagOrdinalMost,    ,    0x6683,    Integer
PidTagOrganizationalIdNumber,    				PidTagOrganizationalIdNumber		    ,    0x65E9,    Integer
PidTagOriginalAuthorName,    					PidTagOriginalAuthorName,				,    0x65ED,    Integer
PidTagOriginalDeliveryTime,   					PidTagOriginalDeliveryTime,				,    0x65F3,    Integer
PidTagOriginalDisplayBcc,    					PidTagOriginalDisplayBcc,				,    0x65E9,    Integer
PidTagOriginalDisplayCc,    					PidTagOriginalDisplayCc,					,    0x65EA,    Integer
PidTagOriginalDisplayName,    					PidTagOriginalDisplayName,					,    0x6676,    Integer
PidTagOriginalDisplayTo,    					PidTagOriginalDisplayTo,					,    0x6677,    Integer
PidTagOriginalEntryId,    						PidTagOriginalEntryId,							,    0x6678,    Integer
PidTagOriginalMessageClass,    					PidTagOriginalMessageClass,						,    0x6841,    Integer
PidTagOriginalSearchKey,						PidTagOriginalSearchKey,						,    0x6848,    Integer
PidTagOriginalSenderAddressType,				PidTagOriginalSenderAddressType,				,    0x683A,    Integer
PidTagOriginalSenderEmailAddress,				PidTagOriginalSenderEmailAddress,				,    0x6834,    Integer
PidTagOriginalSenderEntryId,					PidTagOriginalSenderEntryId,					,    0x6846,    Integer
PidTagOriginalSenderName,						PidTagOriginalSenderName,						,    0x6847,    Integer
PidTagOriginalSenderSearchKey,					PidTagOriginalSenderSearchKey,					,    0x6841,    Integer
PidTagOriginalSensitivity,						PidTagOriginalSensitivity,						,    0x65C6,    Integer
PidTagOriginalSentRepresentingAddressType,		PidTagOriginalSentRepresentingAddressType,		,    0x4019,    Integer
PidTagOriginalSentRepresentingEmailAddress,		PidTagOriginalSentRepresentingEmailAddress,		,    0x4079,    Integer
PidTagOriginalSentRepresentingEntryId,			PidTagOriginalSentRepresentingEntryId,			,    0x3A71,    Integer
PidTagOriginalSentRepresentingName,				PidTagOriginalSentRepresentingName,				,    0x0036,    Integer
PidTagOriginalSentRepresentingSearchKey,		PidTagOriginalSentRepresentingSearchKey,		,    0x401A,    Integer
PidTagOriginalSubject,							PidTagOriginalSubject,							,    0x6705,    Integer
PidTagOriginalSubmitTime,						PidTagOriginalSubmitTime,						,    0x340E,    Integer
PidTagOriginatorDeliveryReportRequested,		PidTagOriginatorDeliveryReportRequested,		,    0x340D,    Integer
PidTagOriginatorNonDeliveryReportRequested,		PidTagOriginatorNonDeliveryReportRequested,		,    0x0E14,    Integer
PidTagOtherAddressCity,							PidTagOtherAddressCity,							,    0x0E2B,    Integer
PidTagOtherAddressCountry,						PidTagOtherAddressCountry,						,    0x0E79,    Integer
PidTagOtherAddressPostalCode,					PidTagOtherAddressPostalCode,					,    0x7007,    Integer
PidTagOtherAddressPostOfficeBox,				PidTagOtherAddressPostOfficeBox,				,    0x6801,    Integer
//PidTagOtherAddressStateOrProvince,			PidTagOtherAddressStateOrProvince,				,    0x686B,    IntegerArray
//PidTagOtherAddressStreet,						PidTagOtherAddressStreet,						,	 0x6805,    IntegerArray
//PidTagOtherTelephoneNumber,					PidTagOtherTelephoneNumber,						,    0x6855,    IntegerArray
//PidTagOutOfOfficeState,						PidTagOutOfOfficeState,							,    0x6853,    IntegerArray
//PidTagOwnerAppointmentId,						PidTagOwnerAppointmentId,						,    0x684F,    IntegerArray
//PidTagPagerTelephoneNumber,    PidTagPagerTelephoneNumber,    ,    0x6851,    IntegerArray
PidTagParentEntryId,    PidTagParentEntryId,    ,    0x39FF,    String
PidTagParentFolderId,    PidTagParentFolderId,    ,    0x3A00,    String
PidTagParentKey,    PidTagParentKey,    ,    0x3002,    String
PidTagParentSourceKey,    PidTagParentSourceKey,    ,    		0x360C,    String
PidTagPersonalHomePage,    PidTagPersonalHomePage,    ,    0x3A30,    String
PidTagPostalAddress,    PidTagPostalAddress,    ,    0x3A2E,    String
PidTagPostalCode,    PidTagPostalCode,    ,    0x3711,    String
PidTagPostOfficeBox,    PidTagPostOfficeBox,    ,    0x3712,    String
PidTagPredecessorChangeList,    PidTagPredecessorChangeList,    ,    0x3713,    String
PidTagPrimaryFaxNumber,    PidTagPrimaryFaxNumber,    ,    0x3703,    String
PidTagPrimarySendAccount,    PidTagPrimarySendAccount,    ,    0x3704,    String
PidTagPrimarySmtpAddress,    PidTagPrimarySmtpAddress,    ,    0x3707,    String
PidTagPrimaryTelephoneNumber,    PidTagPrimaryTelephoneNumber,    ,    0x370D,    String
PidTagPriority,    PidTagPriority,    ,    0x370E,    String
PidTagProcessed,    PidTagProcessed,    ,    0x3708,    String
PidTagProfession,    PidTagProfession,    ,    0x371A,    String
PidTagProhibitReceiveQuota,    PidTagProhibitReceiveQuota,    ,    0x3719,    String
PidTagProhibitSendQuota,    PidTagProhibitSendQuota,    ,    0x370C,    String
PidTagProviderSubmitTime,    PidTagProviderSubmitTime,    ,    0x1000,    String
PidTagPublicFolderAdministrativeDescription,    PidTagPublicFolderAdministrativeDescription,    ,    0x1015,    String
PidTagPublicFolderProxy,    PidTagPublicFolderProxy,    ,    0x1014,    String
PidTagPurportedSenderDomain,    PidTagPurportedSenderDomain,    ,    0x3A1B,    String
PidTagRadioTelephoneNumber,    PidTagRadioTelephoneNumber,    ,    0x3A24,    String
PidTagRead,    PidTagRead,    ,    0x3A51,    String
PidTagReadReceiptEntryId,    PidTagReadReceiptEntryId,    ,    0x3A08,    String
PidTagReadReceiptRequested,    PidTagReadReceiptRequested,    ,    0x3A02,    String
PidTagReadReceiptSearchKey,    PidTagReadReceiptSearchKey,    ,    0x6806,    String
PidTagReceivedByAddressType,    PidTagReceivedByAddressType,    ,    0x3A1E,    String
PidTagReceivedByEmailAddress,    PidTagReceivedByEmailAddress,    ,    0x6637,    String
PidTagReceivedByEntryId,    PidTagReceivedByEntryId,    ,    0x3004,    String
PidTagReceivedByFlags,    PidTagReceivedByFlags,    ,    0x3A57,    String
PidTagReceivedByName,    PidTagReceivedByName,    ,    0x3A16,    String
PidTagReceivedBySearchKey,    PidTagReceivedBySearchKey,    ,    0x3A49,    String
PidTagReceivedRepresentingAddressType,    PidTagReceivedRepresentingAddressType,    ,    0x3613,    String
PidTagReceivedRepresentingEmailAddress,    PidTagReceivedRepresentingEmailAddress,    ,    0x0070,    String
PidTagReceivedRepresentingEntryId,    PidTagReceivedRepresentingEntryId,    ,    0x3A26,    String
PidTagReceivedRepresentingFlags,    PidTagReceivedRepresentingFlags,    ,    0x3FF8,    String
PidTagReceivedRepresentingName,    PidTagReceivedRepresentingName,    ,    0x4038,    String
PidTagReceivedRepresentingSearchKey,    PidTagReceivedRepresentingSearchKey,    ,    0x3A4A,    String
PidTagReceivedRepresentingSimpleDisplayName,    PidTagReceivedRepresentingSimpleDisplayName,    ,    0x36E5,    String
PidTagRecipientDisplayName,    PidTagRecipientDisplayName,    ,    0x3A18,    String
PidTagRecipientEntryId,    PidTagRecipientEntryId,    ,    0x0E02,    String
PidTagRecipientFlags,    PidTagRecipientFlags,    ,    0x0E03,    String
PidTagRecipientOrder,    PidTagRecipientOrder,    ,    0x3001,    String
PidTagRecipientProposed,    PidTagRecipientProposed,    ,    0x3A45,    String
PidTagRecipientProposedEndTime,    PidTagRecipientProposedEndTime,    ,    0x0E04,    String
PidTagRecipientProposedStartTime,    PidTagRecipientProposedStartTime,    ,    0x3003,    String
PidTagRecipientReassignmentProhibited,    PidTagRecipientReassignmentProhibited,    ,    0x670E,    String
PidTagRecipientResourceState,    PidTagRecipientResourceState,    ,    0x6849,    String
PidTagRecipientTrackStatus,    PidTagRecipientTrackStatus,    ,    0x3A4C,    String
PidTagRecipientTrackStatusTime,    PidTagRecipientTrackStatusTime,    ,    0x3A05,    String
PidTagRecipientType,    PidTagRecipientType,    ,    0x3A06,    String
PidTagRecordKey,    PidTagRecordKey,    ,    0x3A07,    String
PidTagReferredByName,    PidTagReferredByName,    ,    0x3A43,    String
PidTagRemindersOnlineEntryId,    PidTagRemindersOnlineEntryId,    ,    0x3A2F,    String
PidTagRemoteHeaderLoc,    PidTagRemoteHeaderLoc,    ,    0x3A59,    String
PidTagRenderingPosition,    PidTagRenderingPosition,    ,    0x3A5A,    String
PidTagReplyRecipientEntries,    PidTagReplyRecipientEntries,    ,    0x3A5B,    String
PidTagReplyRecipientNames,    PidTagReplyRecipientNames,    ,    0x3A5E,    String
PidTagReplyRequested,    PidTagReplyRequested,    ,    0x3A5C,    String
PidTagReplyTemplateId,    PidTagReplyTemplateId,    ,    0x3A5D,    String
PidTagReplyTime,    PidTagReplyTime,    ,    0x3A25,    String
PidTagReportEntryId,    PidTagReportEntryId,    ,    0x3A09,    String
PidTagReportSearchKey,    PidTagReportSearchKey,    ,    0x3A0A,    String
PidTagReportTag,    PidTagReportTag,    ,    0x1042,    String
PidTagReportText,    PidTagReportText,    ,    0x1035,    String
PidTagReportTime,    PidTagReportTime,    ,    0x1039,    String
PidTagResolveMethod,    PidTagResolveMethod,    ,    0x1046,    String
PidTagResponseRequested,    PidTagResponseRequested,    ,    0x3A2D,    String
PidTagResponsibility,    PidTagResponsibility,    ,    0x3A0B,    String
PidTagRights,    PidTagRights,    ,    0x3A0C,    String
PidTagRoamingDatatypes,    PidTagRoamingDatatypes,    ,    0x3FFA,    String
PidTagRoamingDictionary,    PidTagRoamingDictionary,    ,    0x4039,    String
PidTagRoamingXmlStream,    PidTagRoamingXmlStream,    ,    0x1043,    String
PidTagRowid,    PidTagRowid,    ,    0x1044,    String
PidTagRowType,    PidTagRowType,    ,    0x1045,    String
PidTagRtfCompressed,    PidTagRtfCompressed,    ,    0x3A27,    String
PidTagRtfInSync,    PidTagRtfInSync,    ,    0x3A0D,    String
PidTagRtfSyncBodyCount,    PidTagRtfSyncBodyCount,    ,    0x661C,    String
PidTagRtfSyncBodyCrc,    PidTagRtfSyncBodyCrc,    ,    0x3A4E,    String
PidTagRtfSyncBodyTag,    PidTagRtfSyncBodyTag,    ,    0x6672,    String
PidTagRtfSyncPrefixCount,    PidTagRtfSyncPrefixCount,    ,    0x001A,    String
PidTagRtfSyncTrailingCount,    PidTagRtfSyncTrailingCount,    ,    0x3A0F,    String
PidTagRuleActionNumber,    PidTagRuleActionNumber,    ,    0x3A44,    String
PidTagRuleActions,    PidTagRuleActions,    ,    0x3A1C,    String
PidTagRuleActionType,    PidTagRuleActionType,    ,    0x0E29,    String
PidTagRuleCondition,    PidTagRuleCondition,    ,    0x3A4F,    String
PidTagRuleError,    PidTagRuleError,    ,    0x0E1D,    String
PidTagRuleFolderEntryId,    PidTagRuleFolderEntryId,    ,    0x3A19,    String
PidTagRuleId,    PidTagRuleId,    ,    0x6802,    String
PidTagRuleLevel,    PidTagRuleLevel,    ,    0x6804,    String
PidTagRuleMessageState,    PidTagRuleMessageState,    ,    0x6800,    String
PidTagRuleMsgLevel,    PidTagRuleMsgLevel,    ,    0x3A10,    String
PidTagRuleMsgName,    PidTagRuleMsgName,    ,    0x004D,    String
PidTagRuleMsgProvider,    PidTagRuleMsgProvider,    ,    0x0072,    String
PidTagRuleMsgProviderData,    PidTagRuleMsgProviderData,    ,    0x0073,    String
PidTagRuleMsgSequence,    PidTagRuleMsgSequence,    ,    0x3A13,    String
PidTagRuleMsgState,    PidTagRuleMsgState,    ,    0x0074,    String
PidTagRuleMsgUserFlags,    PidTagRuleMsgUserFlags,    ,    0x004B,    String
PidTagRuleName,    PidTagRuleName,    ,    0x0066,    String
PidTagRuleProvider,    PidTagRuleProvider,    ,    0x0067,    String
PidTagRuleProviderData,    PidTagRuleProviderData,    ,    0x005A,    String
PidTagRuleSequence,    PidTagRuleSequence,    ,    0x0068,    String
PidTagRuleState,    PidTagRuleState,    ,    0x0069,    String
PidTagRuleUserFlags,    PidTagRuleUserFlags,    ,    0x005D,    String
PidTagScheduleInfoAppointmentTombstone,    PidTagScheduleInfoAppointmentTombstone,    ,    0x0049,    String
PidTagScheduleInfoAutoAcceptAppointments,    PidTagScheduleInfoAutoAcceptAppointments,    ,    0x3A5F,    String
PidTagScheduleInfoDelegateEntryIds,    PidTagScheduleInfoDelegateEntryIds,    ,    0x3A60,    String
PidTagScheduleInfoDelegateNames,    PidTagScheduleInfoDelegateNames,    ,    0x3A61,    String
PidTagScheduleInfoDelegateNamesW,    PidTagScheduleInfoDelegateNamesW,    ,    0x3A64,    String
PidTagScheduleInfoDelegatorWantsCopy,    PidTagScheduleInfoDelegatorWantsCopy,    ,    0x3A62,    String
PidTagScheduleInfoDelegatorWantsInfo,    PidTagScheduleInfoDelegatorWantsInfo,    ,    0x3A63,    String
PidTagScheduleInfoDisallowOverlappingAppts,    PidTagScheduleInfoDisallowOverlappingAppts,    ,    0x3A1F,    String
PidTagScheduleInfoDisallowRecurringAppts,    PidTagScheduleInfoDisallowRecurringAppts,    ,    0x3A21,    String
PidTagScheduleInfoDontMailDelegates,    PidTagScheduleInfoDontMailDelegates,    ,    0x3A50,    String
PidTagScheduleInfoFreeBusy,    PidTagScheduleInfoFreeBusy,    ,    0x3A15,    String
PidTagScheduleInfoFreeBusyAway,    PidTagScheduleInfoFreeBusyAway,    ,    0x3A2A,    String
PidTagScheduleInfoFreeBusyBusy,    PidTagScheduleInfoFreeBusyBusy,    ,    0x3A2B,    String
PidTagScheduleInfoFreeBusyMerged,    PidTagScheduleInfoFreeBusyMerged,    ,    0x3A23,    String
PidTagScheduleInfoFreeBusyTentative,    PidTagScheduleInfoFreeBusyTentative,    ,    0x0E28,    String
PidTagScheduleInfoMonthsAway,    PidTagScheduleInfoMonthsAway,    ,    0x39FE,    String
PidTagScheduleInfoMonthsBusy,    PidTagScheduleInfoMonthsBusy,    ,    0x3A1A,    String
PidTagScheduleInfoMonthsMerged,    PidTagScheduleInfoMonthsMerged,    ,    0x3A46,    String
PidTagScheduleInfoMonthsTentative,    PidTagScheduleInfoMonthsTentative,    ,    0x671C,    String
PidTagScheduleInfoResourceType,    PidTagScheduleInfoResourceType,    ,    0x4083,    String
PidTagSchedulePlusFreeBusyEntryId,    PidTagSchedulePlusFreeBusyEntryId,    ,    0x3A1D,    String
PidTagScriptData,    PidTagScriptData,    ,    0x0075,    String
PidTagSearchFolderDefinition,    PidTagSearchFolderDefinition,    ,    0x0076,    String
PidTagSearchFolderEfpFlags,    PidTagSearchFolderEfpFlags,    ,    0x0040,    String
PidTagSearchFolderExpiration,    PidTagSearchFolderExpiration,    ,    0x0077,    String
PidTagSearchFolderId,    PidTagSearchFolderId,    ,    0x0078,    String
PidTagSearchFolderLastUsed,    PidTagSearchFolderLastUsed,    ,    0x0044,    String
PidTagSearchFolderRecreateInfo,    PidTagSearchFolderRecreateInfo,    ,    0x4035,    String
PidTagSearchFolderStorageType,    PidTagSearchFolderStorageType,    ,    0x5FF6,    String
PidTagSearchFolderTag,    PidTagSearchFolderTag,    ,    0x3A47,    String
PidTagSearchFolderTemplateId,    PidTagSearchFolderTemplateId,    ,    0x0078,    String
PidTagSearchKey,    PidTagSearchKey,    ,    0x0050,    String
PidTagSecureSubmitFlags,    PidTagSecureSubmitFlags,    ,    0x1001,    String
PidTagSecurityDescriptor,    PidTagSecurityDescriptor,    ,    0x1008,    String
PidTagSecurityDescriptorAsXml,    PidTagSecurityDescriptorAsXml,    ,    0x65EC,    String
PidTagSelectable,    PidTagSelectable,    ,    0x65EB,    String
PidTagSenderAddressType,    PidTagSenderAddressType,    ,    0x6682,    String
PidTagSenderEmailAddress,    PidTagSenderEmailAddress,    ,    0x6681,    String
PidTagSenderEntryId,    PidTagSenderEntryId,    ,    0x0E6A,    String
PidTagSenderFlags,    PidTagSenderFlags,    ,    0x0C1E,    String
PidTagSenderIdStatus,    PidTagSenderIdStatus,    ,    0x0C1F,    String
PidTagSenderName,    PidTagSenderName,    ,    0x0C1A,    String
PidTagSenderSearchKey,    PidTagSenderSearchKey,    ,    0x4030,    String
PidTagSenderSimpleDisplayName,    PidTagSenderSimpleDisplayName,    ,    0x6802,    String
PidTagSenderTelephoneNumber,    PidTagSenderTelephoneNumber,    ,    0x0064,    String
PidTagSendInternetEncoding,    PidTagSendInternetEncoding,    ,    0x0065,    String
PidTagSendRichInfo,    PidTagSendRichInfo,    ,    0x0042,    String
PidTagSensitivity,    PidTagSensitivity,    ,    0x4031,    String
PidTagSentMailEntryId,    PidTagSentMailEntryId,    ,    0x39FE,    String
PidTagSentMailSvrEID,    PidTagSentMailSvrEID,    ,    0x3A48,    String
PidTagSentRepresentingAddressType,    PidTagSentRepresentingAddressType,    ,    0x3A28,    String
PidTagSentRepresentingEmailAddress,    PidTagSentRepresentingEmailAddress,    ,    0x3A29,    String
PidTagSentRepresentingEntryId,    PidTagSentRepresentingEntryId,    ,    0x0037,    String
PidTagSentRepresentingFlags,    PidTagSentRepresentingFlags,    ,    0x003D,    String
PidTagSentRepresentingName,    PidTagSentRepresentingName,    ,    0x3A11,    String
PidTagSentRepresentingSearchKey,    PidTagSentRepresentingSearchKey,    ,    0x3A4B,    String
PidTagSentRepresentingSimpleDisplayName,    PidTagSentRepresentingSimpleDisplayName,    ,    0x3A2C,    String
PidTagSmtpAddress,    PidTagSmtpAddress,    ,    0x3F20,    String
PidTagSortLocaleId,    PidTagSortLocaleId,    ,    0x371B,    String
PidTagSourceKey,    PidTagSourceKey,    ,    0x3A17,    String
PidTagSpouseName,    PidTagSpouseName,    ,    0x3A20,    String
PidTagStartDate,    PidTagStartDate,    ,    0x007D,    String
PidTagStateOrProvince,    PidTagStateOrProvince,    ,    0x3A4B,    String
PidTagStoreEntryId,    PidTagStoreEntryId,    ,    0x10F3,    String
PidTagStoreState,    PidTagStoreState,    ,    0x6707,    String
PidTagStoreSupportMask,    PidTagStoreSupportMask,    ,    0x7006,    String
PidTagStreetAddress,    PidTagStreetAddress,    ,    0x7002,    String
PidTagSubfolder,    PidTagSubfolder,    ,    0x6805,    String
PidTagSubfolders,    PidTagSubfolders,    ,    0x6803,    String
//PidTagSubject,    PidTagSubject,    ,    0x3A58,    StringArray
//PidTagSubjectPrefix,    PidTagSubjectPrefix,    ,    0x6844,    StringArray
//PidTagSubmitFlags,    PidTagSubmitFlags,    ,    0x684A,    StringArray
PidTagSurname,    PidTagSurname,    ,    0x3A42,    SystemTime
PidTagSwappedToDoData,    PidTagSwappedToDoData,    ,    0x10C5,    SystemTime
PidTagSwappedToDoStore,    PidTagSwappedToDoStore,    ,    0x0039,    SystemTime
PidTagTargetEntryId,    PidTagTargetEntryId,    ,    0x3007,    SystemTime
PidTagTelecommunicationsDeviceForDeafTelephoneNumber,    PidTagTelecommunicationsDeviceForDeafTelephoneNumber,    ,    0x000F,    SystemTime
PidTagTelexNumber,    PidTagTelexNumber,    ,    0x3FEF,    SystemTime
PidTagTemplateData,    PidTagTemplateData,    ,    0x668F,    SystemTime
PidTagTemplateid,    PidTagTemplateid,    ,    0x0061,    SystemTime
PidTagTemporaryDefaultDocument,    PidTagTemporaryDefaultDocument,    ,    0x7FFC,    SystemTime
PidTagTextAttachmentCharset,    PidTagTextAttachmentCharset,    ,    0x7FF9,    SystemTime
PidTagTitle,    PidTagTitle,    ,    0x7FFB,    SystemTime
PidTagTnefCorrelationKey,    PidTagTnefCorrelationKey,    ,    0x0015,    SystemTime
PidTagToDoItemFlags,    PidTagToDoItemFlags,    ,    0x1091,    SystemTime
PidTagTransmittableDisplayName,    PidTagTransmittableDisplayName,    ,    0x6868,    SystemTime
PidTagTransportMessageHeaders,    PidTagTransportMessageHeaders,    ,    0x10C4,    SystemTime
PidTagTrustSender,    PidTagTrustSender,    ,    0x10CA,    SystemTime
PidTagTtyTddPhoneNumber,    PidTagTtyTddPhoneNumber,    ,    0x10C3,    SystemTime
PidTagUrlCompName,    PidTagUrlCompName,    ,    0x3008,    SystemTime
PidTagUrlCompNameSet,    PidTagUrlCompNameSet,    ,    0x1082,    SystemTime
PidTagUrlName,    PidTagUrlName,    ,    0x6709,    SystemTime
PidTagUserCertificate,    PidTagUserCertificate,    ,    0x0E06,    SystemTime
PidTagUserEntryId,    PidTagUserEntryId,    ,    0x0055,    SystemTime
PidTagUserX509Certificate,    PidTagUserX509Certificate,    ,    0x004E,    SystemTime
PidTagViewDescriptorBinary,    PidTagViewDescriptorBinary,    ,    0x0048,    SystemTime
PidTagViewDescriptorName,    PidTagViewDescriptorName,    ,    0x5FE4,    SystemTime
PidTagViewDescriptorStrings,    PidTagViewDescriptorStrings,    ,    0x5FE3,    SystemTime
PidTagViewDescriptorVersion,    PidTagViewDescriptorVersion,    ,    0x5FFB,    SystemTime
PidTagVoiceMessageAttachmentOrder,    PidTagVoiceMessageAttachmentOrder,    ,    0x0030,    SystemTime
PidTagVoiceMessageDuration,    PidTagVoiceMessageDuration,    ,    0x0032,    SystemTime
PidTagVoiceMessageSenderName,    PidTagVoiceMessageSenderName,    ,    0x0060,    SystemTime
PidTagWeddingAnniversary,    PidTagWeddingAnniversary,    ,    0x3A41,    SystemTime
